decision_date,decision_month,next_month_start,next_month_end,split,index_code,index_name,decision_close,ret_1m,ret_3m,ret_6m,ret_12m,vol_1m,vol_3m,drawdown_1m,avg_turnover_1m,avg_turnover_rate_1m,positive_stock_ratio_1m,coverage_ratio,coverage_ratio_1m,hs300_ret_1m,hs300_ret_3m,hs300_vol_1m,hs300_vol_3m,industry_minus_hs300_1m,industry_minus_hs300_3m,next_month_return,next_month_hs300_return,next_month_excess_return,source
20150131,201501,20150201,20150228,train,801160,Utilities,100,0.0269353012487,0.0559279657577,0.10732829817,0.236658320204,0.025436750301,0.0263404449837,-0.0326053044861,58113505.6936,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,0.0197035387037,0.0164943704573,0.0119345974212,0.0103527395236,0.00158185789759,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801170,Transportation,100,0.00823672554195,-0.00979310080458,-0.0892092760125,-0.0945939776155,0.0225406037873,0.0221111092116,-0.052243311499,77994029.6683,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,0.00100496299696,-0.0492266961049,0.0881645336957,0.0103527395236,0.0778117941721,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801180,Real Estate,100,0.0786792826567,0.0261668953731,0.0552526057141,0.0058946722237,0.0160418475199,0.0144718148771,-0.0348114886172,58145171.0644,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,0.0714475201117,-0.0132666999272,0.0543749159003,0.0103527395236,0.0440221763766,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801200,Retail and Trade,100,0.0414770257503,0.0369478228119,-0.0246176307362,0.0546332211134,0.0193654606518,0.0188573849887,-0.0435587223896,93845199.8791,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,0.0342452632053,-0.00248577248845,0.0575302216713,0.0103527395236,0.0471774821476,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801210,Social Services,100,0.0278404039822,-0.0114465513003,-0.0545757853073,0.12152115815,0.0152602249343,0.0191395329511,-0.027939424746,77656231.0643,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,0.0206086414372,-0.0508801466007,0.0142185609775,0.0103527395236,0.00386582145391,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801230,Conglomerates,100,0.00732794850103,-0.0228111661981,-0.0692372506884,-0.0235217447716,0.0193734484094,0.0228369498955,-0.0375486962043,51095825.9787,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,9.61859560433e-05,-0.0622447614984,-0.0270642258837,0.0103527395236,-0.0374169654073,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801710,Building Materials,100,0.000311222437337,0.0452911268558,0.0867571099494,0.200118826373,0.0206399664543,0.0225254466956,-0.0489307039748,60353919.2514,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,-0.00692054010765,0.00585753155549,0.0474446380136,0.0103527395236,0.03709189849,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801720,Construction and Decoration,100,-0.0112889681069,0.00416470476327,-0.061744432341,0.125560246688,0.0207329377489,0.0181021238731,-0.0715879235606,62872330.4775,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,-0.0185207306519,-0.0352688905371,-0.030710268876,0.0103527395236,-0.0410630083997,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801730,Electrical Equipment,100,0.0353381116717,-0.0425516102731,-0.08781283258,-0.102482395326,0.0164210919242,0.0255733071788,-0.0389694484463,70159266.0802,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,0.0281063491267,-0.0819852055735,0.0943525194805,0.0103527395236,0.0839997799569,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801740,Defense,100,-0.010400327579,-0.00649445379469,-0.0525526395862,-0.100903603337,0.0117993115959,0.0228051263923,-0.0236270260919,61129111.1167,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,-0.017632090124,-0.045928049095,0.00622522297705,0.0103527395236,-0.00412751654659,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801750,Computers,100,-0.0468384779111,-0.0301903706938,0.0018332981551,-0.0347888090749,0.0180633222667,0.0216893076226,-0.0631242938783,63345738.9482,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,-0.0540702404561,-0.0696239659942,-0.0699226696035,0.0103527395236,-0.0802754091271,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801760,Media,100,-0.0237280898413,-0.032571596034,-0.047590064573,-0.0621958473719,0.0207062934338,0.0186624477111,-0.0834684039968,94968172.8382,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,-0.0309598523863,-0.0720051913343,-0.0652574578605,0.0103527395236,-0.0756101973841,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801770,Communications,100,-0.000173640343284,-0.0369658149403,0.00114737713996,-0.139753824499,0.0176371719441,0.0242624200144,-0.0328249753431,42788007.0172,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,-0.00740540288828,-0.0763994102406,-0.00520614552197,0.0103527395236,-0.0155588850456,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801780,Banks,100,-0.0331153477289,-0.0341207733151,-0.142479656872,-0.184583023134,0.0164925568873,0.022622949783,-0.0734312635678,50610616.3612,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,-0.0403471102739,-0.0735543686154,-0.0810128410949,0.0103527395236,-0.0913655806185,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801790,Non-bank Financials,100,0.039515224384,0.0864111795046,0.155335664754,0.328395665919,0.0153137334847,0.0215270041728,-0.0255108773083,62341948.0686,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,0.032283461839,0.0469775842042,0.0852714221952,0.0103527395236,0.0749186826716,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801880,Automobiles,100,0.00906941352251,-0.0182943078452,-0.041179579751,-0.062553463129,0.0194647081419,0.0175004167665,-0.0479472564863,58674605.0763,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,0.00183765097751,-0.0577279031455,0.0377944929919,0.0103527395236,0.0274417534682,synthetic_test_fixture
20150131,201501,20150201,20150228,train,801890,Machinery,100,0.0378559580084,0.0318543431007,0.0509711686158,0.0259413610938,0.0214070256336,0.0232126213903,-0.0511544395587,64580756.2386,0,0,0,0,0.00723176254499,0.0394335953003,0.02,0.023,0.0306241954634,-0.00757925219959,0.123856112294,0.0103527395236,0.113503372771,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801010,"Agriculture, Forestry, Animal Husbandry and Fishery",100,0.0507105187235,0.0495283816611,0.125617334736,0.150677539662,0.0219040560684,0.0160026608751,-0.0302475958022,59869995.7543,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.0440457908431,0.0304763037975,0.077735851324,0.0212405379233,0.0564953134007,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801030,Basic Chemicals,100,0.009651643673,0.00240383067695,0.0114742546882,0.108773631734,0.0195695293825,0.0219730953102,-0.00606965276857,62510390.5206,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.00298691579264,-0.0166482471866,0.0431024981079,0.0212405379233,0.0218619601846,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801040,Steel,100,0.0403638293777,0.053785624861,0.172424510486,0.0217152013224,0.0129565953249,0.0242929867579,-0.0509140155304,61829772.3262,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.0336991014974,0.0347335469975,0.0664183849168,0.0212405379233,0.0451778469935,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801050,Non-ferrous Metals,100,0.0114608463782,0.0656991940975,0.191734290826,0.240096898062,0.0251836608336,0.025311625791,-0.0567699610175,93721043.7074,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.00479611849788,0.046647116234,0.0565992030459,0.0212405379233,0.0353586651226,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801080,Electronics,100,0.0255631684229,-0.0053984825581,0.0408416246368,-0.0954376117575,0.0202496657182,0.0201913095298,-0.0569849208545,63024886.9754,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.0188984405425,-0.0244505604216,0.0955063844066,0.0212405379233,0.0742658464832,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801110,Household Appliances,100,0.0323315654788,0.0878361451999,0.137190173675,0.128766244998,0.0229065812194,0.0166928438004,-0.0401323835839,88811353.0001,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.0256668375984,0.0687840673363,0.0875310473153,0.0212405379233,0.066290509392,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801120,Food and Beverage,100,0.0132310962576,0.0263513575223,0.00860515816584,0.0850839210621,0.0201146108263,0.0181147642255,-0.0624442913679,74527221.9226,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.00656636837727,0.00729927965877,-0.0357807023182,0.0212405379233,-0.0570212402415,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801130,Textiles and Apparel,100,0.03204395282,0.0505595811796,-0.022266583953,0.0799657550676,0.0216390435963,0.0294458435496,-0.0555026384382,48000547.041,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.0253792249396,0.031507503316,0.114128989359,0.0212405379233,0.0928884514361,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801140,Light Manufacturing,100,0.0354300474621,0.0815988102316,0.18398167417,0.212138605965,0.0176997078087,0.0262360595829,-0.0462157211992,69556254.2988,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.0287653195817,0.0625467323681,0.0384051199802,0.0212405379233,0.0171645820569,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801150,Pharmaceuticals and Biotechnology,100,0.00993702637243,0.0189191268058,-0.0226562012096,0.0366552722116,0.0215170579122,0.0269803018107,-0.0687388911271,56575202.9787,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.00327229849207,-0.000132951057702,0.00851470910846,0.0212405379233,-0.0127258288149,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801160,Utilities,100,0.036316428675,0.0926046642102,0.191007161865,0.281178598787,0.020029186677,0.0282968471848,-0.0533409341969,105120688.49,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.0296517007946,0.0735525863467,0.0617476907187,0.0212405379233,0.0405071527954,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801170,Transportation,100,-0.0236029143888,0.10869809707,0.239394489556,0.148717265095,0.018152684731,0.0234125266004,-0.0243779765194,47841372.9249,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,-0.0302676422692,0.089646019207,-0.0392525635883,0.0212405379233,-0.0604931015116,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801180,Real Estate,100,0.0252029713471,0.0438949781401,-0.0452732068075,0.109152698514,0.0210885791721,0.0173299412875,-0.0390119386675,71976640.0948,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.0185382434667,0.0248429002766,0.0826099701707,0.0212405379233,0.0613694322474,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801200,Retail and Trade,100,0.0267251075718,0.0720784958919,0.0800919302835,0.160415591172,0.0209003279513,0.0251012636454,-0.0488519694011,77578262.743,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.0200603796914,0.0530264180284,0.0480150632126,0.0212405379233,0.0267745252893,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801210,Social Services,100,0.024987051364,0.0112848362276,-0.0815972805886,-0.063669456019,0.0195133137855,0.0262990809911,-0.0222805328238,41143460.2186,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.0183223234836,-0.00776724163593,0.0324375985261,0.0212405379233,0.0111970606028,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801230,Conglomerates,100,0.0118718160546,-0.0307899314792,0.0171204162467,-0.0787354909809,0.0207746427826,0.0273378748099,-0.0660784311261,66457787.6746,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.00520708817424,-0.0498420093427,0.00727412345381,0.0212405379233,-0.0139664144695,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801710,Building Materials,100,-0.00921333600487,-0.0451142177705,-0.0320034974639,0.0121797655324,0.0164309470399,0.0215489380707,-0.0206982243092,70842588.1598,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,-0.0158780638852,-0.064166295634,-0.0451492070033,0.0212405379233,-0.0663897449267,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801720,Construction and Decoration,100,0.000169540069632,-0.0360415044773,-0.0879164428041,-0.123872627432,0.0126598591514,0.0266941927893,-0.0216135729821,57158884.1048,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,-0.00649518781073,-0.0550935823408,0.0297419077196,0.0212405379233,0.00850136979627,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801730,Electrical Equipment,100,0.00510674620612,0.0274283304939,0.0267460212471,-0.0375520539937,0.0214311698705,0.0282636514451,-0.0624395061191,61365916.4313,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,-0.00155798167424,0.00837625263042,0.0683964089629,0.0212405379233,0.0471558710396,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801740,Defense,100,0.00870207083401,-0.0122491189383,0.0842504361515,-0.0245412059925,0.021378586031,0.0307850550635,-0.0487814449307,81059558.6487,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.00203734295365,-0.0313011968018,0.00287945056293,0.0212405379233,-0.0183610873604,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801750,Computers,100,0.00715189109442,-0.00920802975559,-0.0942112222744,-0.167208111933,0.0212391153006,0.0196475295992,-0.0294783536058,59627288.7722,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.000487163214059,-0.0282601076191,0.019796511604,0.0212405379233,-0.00144402631934,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801760,Media,100,0.0434537648479,0.0220422166875,0.0149136348825,0.0329958513872,0.0161351179894,0.0243718386328,-0.0439150027307,73887374.7625,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.0367890369675,0.00299013882399,0.0538663751299,0.0212405379233,0.0326258372066,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801770,Communications,100,0.0473018012208,-0.000133829520555,0.0109398598984,0.100003824613,0.0200088387043,0.0333716997294,-0.0463816413768,73889292.4459,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.0406370733404,-0.0191859073841,0.0617263534007,0.0212405379233,0.0404858154774,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801780,Banks,100,0.00327493444033,-0.0164227311436,0.00700289198599,0.0365555355667,0.0217046878906,0.0195748560663,-0.0522026589992,61880904.4953,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,-0.00338979344003,-0.0354748090071,0.0376479112096,0.0212405379233,0.0164073732862,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801790,Non-bank Financials,100,0.000192198680429,0.0444258845524,-0.0284591844724,0.00196786480974,0.0126578581179,0.0216385753505,-0.0581157915652,78383273.4669,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,-0.00647252919993,0.0253738066888,-0.00309854206394,0.0212405379233,-0.0243390799873,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801880,Automobiles,100,-0.0250022574416,-0.0818439056046,-0.109206035394,-0.235595433475,0.0178095004231,0.032662664872,-0.0497857035656,48027668.8943,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,-0.031666985322,-0.100895983468,-0.0401853243104,0.0212405379233,-0.0614258622338,synthetic_test_fixture
20150228,201502,20150301,20150331,train,801890,Machinery,100,0.0292426958386,0.0501310270244,0.113625944144,0.0721284051023,0.0231467069416,0.024359585728,-0.0616139380677,91287600.6286,0,0,0,0,0.00666472788036,0.0190520778635,0.0199834824548,0.022981004823,0.0225779679582,0.0310789491609,0.0259226939741,0.0212405379233,0.00468215605073,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801010,"Agriculture, Forestry, Animal Husbandry and Fishery",100,-0.00528496372587,0.0651269195347,0.182438972339,0.130980673462,0.0204600095011,0.0239570914622,-0.0313431780622,60197207.5158,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,0.000347927161329,0.0533682262044,0.029269909875,0.0203246670335,0.00894524284153,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801030,Basic Chemicals,100,-0.0462654410136,0.00813204074088,-0.10670175006,-0.0355427064792,0.0177789809634,0.0275154268119,-0.0174819586949,55602209.7853,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,-0.0406325501264,-0.00362665258949,-0.0188200119053,0.0203246670335,-0.0391446789389,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801040,Steel,100,0.0125552013376,0.0300984728374,-0.00226924555737,0.121715809673,0.0192973267483,0.0237377291314,-0.0542373163041,71359010.7213,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,0.0181880922248,0.018339779507,0.0657036788187,0.0203246670335,0.0453790117852,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801050,Non-ferrous Metals,100,0.0286692347006,0.1194846723,0.153499096663,0.214504826581,0.0195856895496,0.0216958432956,-0.0259186127356,55380273.1546,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,0.0343021255878,0.10772597897,0.0674030842844,0.0203246670335,0.0470784172509,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801080,Electronics,100,-0.00399274912183,-0.023892527678,-0.0012574106697,-0.0685174479467,0.0168719251241,0.026524914425,-0.0320781829542,73082272.2239,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,0.00164014176537,-0.0356512210083,0.0133146214114,0.0203246670335,-0.00701004562211,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801110,Household Appliances,100,-0.0405958111612,-0.0105553138381,-0.00739633249907,-0.127170327179,0.0209822094822,0.019325397023,-0.0660250009823,84257491.5245,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,-0.034962920274,-0.0223140071685,-0.0361590420498,0.0203246670335,-0.0564837090833,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801120,Food and Beverage,100,0.021095493579,-0.0564393911021,-0.143909676835,-0.085446784861,0.0153086755928,0.0217490604883,-0.070268123554,52137532.0371,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,0.0267283844662,-0.0681980844325,0.0231476542837,0.0203246670335,0.00282298725018,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801130,Textiles and Apparel,100,0.0109253289414,0.0689629090195,0.201405596972,0.0498878412743,0.0150445689837,0.0239203206582,-0.020828530881,60485017.6349,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,0.0165582198286,0.0572042156891,0.0335275428136,0.0203246670335,0.0132028757801,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801140,Light Manufacturing,100,0.0265259149918,0.0236098127574,0.00889875604398,0.145874855804,0.0128342179953,0.0249858177805,-0.0284204049487,57982746.1177,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,0.032158805879,0.011851119427,0.0831877887884,0.0203246670335,0.0628631217549,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801150,Pharmaceuticals and Biotechnology,100,0.0121976420266,0.00204511407594,-0.0484432200622,0.0213776015934,0.0131916769643,0.0250763139287,-0.0168356604333,71722682.5291,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,0.0178305329138,-0.00971357925443,0.0221405659276,0.0203246670335,0.00181589889408,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801160,Utilities,100,-0.0216438016402,0.0494000273409,0.151598986196,0.0877143961082,0.0209006443206,0.0204682689634,-0.0463822594301,69582603.4915,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,-0.016010910753,0.0376413340105,-0.0332548124783,0.0203246670335,-0.0535794795119,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801170,Transportation,100,0.0172663508294,-0.00510957605501,-0.0602046243136,-0.181157605697,0.018287512945,0.0283747467282,-0.0674515678702,109630678.746,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,0.0228992417166,-0.0168682693854,0.0363080974767,0.0203246670335,0.0159834304432,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801180,Real Estate,100,-0.0551811501954,-0.0242515969546,-0.0944719572234,-0.0176345527176,0.0187891744345,0.0221644808048,-0.0516567850638,48652154.5126,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,-0.0495482593082,-0.036010290285,-0.00765086798918,0.0203246670335,-0.0279755350227,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801200,Retail and Trade,100,0.0538227682822,0.0130188082572,0.0515929315599,-0.0899018725683,0.0185847655856,0.0223561633113,-0.0460506261302,60841016.8383,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,0.0594556591694,0.00126011492679,0.132894703723,0.0203246670335,0.112570036689,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801210,Social Services,100,-0.0127801496461,0.0413270179351,0.0820932418857,0.0383515356937,0.0155191034427,0.0252732128361,-0.0431800451623,83561366.9383,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,-0.00714725875891,0.0295683246047,-0.0178110319534,0.0203246670335,-0.0381356989869,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801230,Conglomerates,100,-0.0690197823202,-0.0579124939188,-0.0967393787543,-0.258385640526,0.0163243738547,0.0215548124143,-0.0170894987649,71808469.5655,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,-0.063386891433,-0.0696711872491,-0.0556717413566,0.0203246670335,-0.0759964083901,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801710,Building Materials,100,-0.0776870812651,-0.000893318293741,-0.0672708198229,0.056362588837,0.021023545255,0.0200686768728,-0.0512638045934,105430839.909,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,-0.0720541903779,-0.0126520116241,-0.0192686297787,0.0203246670335,-0.0395932968122,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801720,Construction and Decoration,100,-0.02050428028,-0.0707877865312,-0.0506742080216,-0.206383291979,0.0232011697027,0.0254245169739,-0.0416700576085,59188400.5192,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,-0.0148713893928,-0.0825464798616,0.00800609670004,0.0203246670335,-0.0123185703335,synthetic_test_fixture
20150331,201503,20150401,20150430,train,801730,Electrical Equipment,100,0.0295445244135,-0.0319842773588,-0.0634629187747,-0.0101185099412,0.0182349713227,0.0241804850644,-0.0094583119634,55583690.2269,0,0,0,0,-0.0056328908872,0.0117586933304,0.0199340662339,0.0229241761689,0.0351774153007,-0.0437429706891,0.030159017046,0.0203246670335,0.00983435001244,synthetic_test_fixture
